start_idx,end_idx,start_time,end_time,duration_candles,duration_hours,min_compression_ratio,mean_compression_ratio,vol_trend_ratio,mean_taker_buy_ratio,taker_drift,up_move_max,down_move_max,net_return_24h,outcome_category
15513,15521,2021-02-23 22:00:00+00:00,2021-02-23 22:40:00+00:00,9,0.75,0.535,0.6176,0.9135,0.5472,-0.1,0.0673,0.0238,0.0087,CATEGORY_A_UPWARD_EXPANSION
15523,15535,2021-02-23 22:50:00+00:00,2021-02-23 23:50:00+00:00,13,1.08,0.3627,0.4697,0.5715,0.4955,0.0455,0.0586,0.0317,0.0208,CATEGORY_A_UPWARD_EXPANSION
15565,15572,2021-02-24 02:20:00+00:00,2021-02-24 02:55:00+00:00,8,0.67,0.5051,0.5703,0.8578,0.4941,-0.0284,0.0242,0.0425,0.0098,CATEGORY_B_DOWNWARD_EXPANSION
15574,15581,2021-02-24 03:05:00+00:00,2021-02-24 03:40:00+00:00,8,0.67,0.3496,0.4101,0.8817,0.5256,0.0718,0.0192,0.0472,-0.0014,CATEGORY_B_DOWNWARD_EXPANSION
15642,15647,2021-02-24 08:45:00+00:00,2021-02-24 09:10:00+00:00,6,0.5,0.3761,0.3951,1.3135,0.5595,0.0766,0.0164,0.0498,-0.0256,CATEGORY_B_DOWNWARD_EXPANSION
15734,15739,2021-02-24 16:25:00+00:00,2021-02-24 16:50:00+00:00,6,0.5,0.5077,0.5582,0.7851,0.5178,-0.0289,0.0515,0.0296,0.0249,CATEGORY_A_UPWARD_EXPANSION
15743,15751,2021-02-24 17:10:00+00:00,2021-02-24 17:50:00+00:00,9,0.75,0.6221,0.6364,0.7945,0.4622,0.0912,0.045,0.0356,-0.006,CATEGORY_C_FALSE_OR_CHOP
15760,15765,2021-02-24 18:35:00+00:00,2021-02-24 19:00:00+00:00,6,0.5,0.4977,0.5546,0.9712,0.391,-0.034,0.0497,0.0312,0.0027,CATEGORY_A_UPWARD_EXPANSION
15821,15827,2021-02-24 23:40:00+00:00,2021-02-25 00:10:00+00:00,7,0.58,0.6763,0.7135,1.1702,0.4919,-0.0089,0.0502,0.0612,-0.0416,CATEGORY_C_FALSE_OR_CHOP
15839,15846,2021-02-25 01:10:00+00:00,2021-02-25 01:45:00+00:00,8,0.67,0.5876,0.7463,0.6312,0.5421,-0.0516,0.029,0.0904,-0.0774,CATEGORY_B_DOWNWARD_EXPANSION
15850,15857,2021-02-25 02:05:00+00:00,2021-02-25 02:40:00+00:00,8,0.67,0.5847,0.6306,0.7834,0.5178,0.0143,0.0246,0.0943,-0.0597,CATEGORY_B_DOWNWARD_EXPANSION
15912,15920,2021-02-25 07:15:00+00:00,2021-02-25 07:55:00+00:00,9,0.75,0.5244,0.555,0.6625,0.5143,-0.0155,0.0327,0.1248,-0.1076,CATEGORY_B_DOWNWARD_EXPANSION
16318,16323,2021-02-26 17:05:00+00:00,2021-02-26 17:30:00+00:00,6,0.5,0.6818,0.7417,0.7592,0.4612,0.0277,0.0108,0.0601,-0.018,CATEGORY_B_DOWNWARD_EXPANSION
16341,16346,2021-02-26 19:00:00+00:00,2021-02-26 19:25:00+00:00,6,0.5,0.5778,0.6743,0.7739,0.5689,0.0188,0.0251,0.0468,-0.0006,CATEGORY_B_DOWNWARD_EXPANSION
16395,16400,2021-02-26 23:30:00+00:00,2021-02-26 23:55:00+00:00,6,0.5,0.6704,0.7574,0.9564,0.3938,-0.0681,0.0457,0.0276,-0.0037,CATEGORY_A_UPWARD_EXPANSION
16408,16413,2021-02-27 00:35:00+00:00,2021-02-27 01:00:00+00:00,6,0.5,0.7331,0.7673,0.8115,0.453,0.0553,0.0196,0.0519,-0.0232,CATEGORY_B_DOWNWARD_EXPANSION
16462,16467,2021-02-27 05:05:00+00:00,2021-02-27 05:30:00+00:00,6,0.5,0.5576,0.6094,0.8915,0.488,-0.0276,0.0177,0.0705,-0.0522,CATEGORY_B_DOWNWARD_EXPANSION
16469,16480,2021-02-27 05:40:00+00:00,2021-02-27 06:35:00+00:00,12,1.0,0.3631,0.4509,0.7279,0.5365,-0.0062,0.0098,0.0873,-0.0689,CATEGORY_B_DOWNWARD_EXPANSION
16528,16535,2021-02-27 10:35:00+00:00,2021-02-27 11:10:00+00:00,8,0.67,0.4956,0.6968,1.1243,0.4779,-0.0399,0.0214,0.0654,-0.031,CATEGORY_B_DOWNWARD_EXPANSION
16576,16585,2021-02-27 14:35:00+00:00,2021-02-27 15:20:00+00:00,10,0.83,0.5116,0.553,0.7938,0.4887,0.0427,0.0081,0.0767,-0.0715,CATEGORY_B_DOWNWARD_EXPANSION
16602,16607,2021-02-27 16:45:00+00:00,2021-02-27 17:10:00+00:00,6,0.5,0.4521,0.5363,1.0547,0.4899,-0.0751,0.0145,0.0827,-0.0698,CATEGORY_B_DOWNWARD_EXPANSION
16609,16614,2021-02-27 17:20:00+00:00,2021-02-27 17:45:00+00:00,6,0.5,0.4825,0.5423,0.7478,0.4695,0.0259,0.0133,0.0838,-0.0754,CATEGORY_B_DOWNWARD_EXPANSION
16616,16622,2021-02-27 17:55:00+00:00,2021-02-27 18:25:00+00:00,7,0.58,0.452,0.5351,0.637,0.4717,0.1069,0.0109,0.0859,-0.0736,CATEGORY_B_DOWNWARD_EXPANSION
16952,16958,2021-02-28 21:55:00+00:00,2021-02-28 22:25:00+00:00,7,0.58,0.5,0.5568,0.7192,0.5497,-0.1317,0.0935,0.0107,0.0824,CATEGORY_A_UPWARD_EXPANSION
16996,17004,2021-03-01 01:35:00+00:00,2021-03-01 02:15:00+00:00,9,0.75,0.4055,0.4513,1.4673,0.4872,0.0689,0.0841,0.0143,0.0684,CATEGORY_A_UPWARD_EXPANSION
17006,17013,2021-03-01 02:25:00+00:00,2021-03-01 03:00:00+00:00,8,0.67,0.6443,0.6635,0.5861,0.4387,0.008,0.0812,0.017,0.0587,CATEGORY_A_UPWARD_EXPANSION
17015,17023,2021-03-01 03:10:00+00:00,2021-03-01 03:50:00+00:00,9,0.75,0.3432,0.4504,0.7936,0.499,-0.1024,0.0818,0.0164,0.0566,CATEGORY_A_UPWARD_EXPANSION
17036,17041,2021-03-01 04:55:00+00:00,2021-03-01 05:20:00+00:00,6,0.5,0.4984,0.5843,0.9457,0.4551,0.0728,0.0848,0.0137,0.0607,CATEGORY_A_UPWARD_EXPANSION
17239,17246,2021-03-01 21:50:00+00:00,2021-03-01 22:25:00+00:00,8,0.67,0.5529,0.6259,0.6946,0.5165,-0.004,0.0252,0.0392,-0.0274,CATEGORY_B_DOWNWARD_EXPANSION
17422,17428,2021-03-02 13:05:00+00:00,2021-03-02 13:35:00+00:00,7,0.58,0.508,0.5628,1.4789,0.4822,0.0132,0.0767,0.0376,0.0561,CATEGORY_A_UPWARD_EXPANSION
17571,17579,2021-03-03 01:30:00+00:00,2021-03-03 02:10:00+00:00,9,0.75,0.6082,0.7274,2.343,0.4524,0.0518,0.0789,0.006,0.0559,CATEGORY_A_UPWARD_EXPANSION
18113,18119,2021-03-04 22:40:00+00:00,2021-03-04 23:10:00+00:00,7,0.58,0.3822,0.572,1.7719,0.5454,0.0632,0.0277,0.0377,0.0149,CATEGORY_B_DOWNWARD_EXPANSION
18122,18127,2021-03-04 23:25:00+00:00,2021-03-04 23:50:00+00:00,6,0.5,0.6247,0.6417,0.4516,0.4675,0.0176,0.019,0.0459,0.0074,CATEGORY_B_DOWNWARD_EXPANSION
18173,18180,2021-03-05 03:40:00+00:00,2021-03-05 04:15:00+00:00,8,0.67,0.6773,0.7328,1.0272,0.4371,-0.0509,0.0519,0.0125,0.0352,CATEGORY_A_UPWARD_EXPANSION
18182,18187,2021-03-05 04:25:00+00:00,2021-03-05 04:50:00+00:00,6,0.5,0.5198,0.5422,0.9583,0.491,-0.0216,0.0507,0.0137,0.0374,CATEGORY_A_UPWARD_EXPANSION
18210,18219,2021-03-05 06:45:00+00:00,2021-03-05 07:30:00+00:00,10,0.83,0.4796,0.5466,0.7205,0.5049,-0.0687,0.0464,0.0177,0.0294,CATEGORY_A_UPWARD_EXPANSION
18246,18255,2021-03-05 09:45:00+00:00,2021-03-05 10:30:00+00:00,10,0.83,0.4719,0.5483,0.7502,0.4806,-0.0225,0.0508,0.006,0.0164,CATEGORY_A_UPWARD_EXPANSION
18387,18392,2021-03-05 21:30:00+00:00,2021-03-05 21:55:00+00:00,6,0.5,0.6604,0.674,0.9206,0.4383,-0.0993,0.0072,0.0401,-0.0008,CATEGORY_B_DOWNWARD_EXPANSION
18420,18425,2021-03-06 00:15:00+00:00,2021-03-06 00:40:00+00:00,6,0.5,0.625,0.6696,0.7156,0.4122,0.0079,0.0111,0.0383,0.0054,CATEGORY_B_DOWNWARD_EXPANSION
18431,18437,2021-03-06 01:10:00+00:00,2021-03-06 01:40:00+00:00,7,0.58,0.5997,0.6624,1.0257,0.5005,0.003,0.0259,0.0323,0.0201,CATEGORY_C_FALSE_OR_CHOP
18488,18494,2021-03-06 07:25:00+00:00,2021-03-06 07:55:00+00:00,7,0.58,0.4899,0.5061,0.6915,0.4479,-0.0352,0.0278,0.0358,0.0252,CATEGORY_C_FALSE_OR_CHOP
18760,18766,2021-03-07 06:05:00+00:00,2021-03-07 06:35:00+00:00,7,0.58,0.5246,0.5982,0.8273,0.5219,0.0523,0.0517,0.0,0.0203,CATEGORY_A_UPWARD_EXPANSION
18895,18900,2021-03-07 17:20:00+00:00,2021-03-07 17:45:00+00:00,6,0.5,0.4889,0.6651,0.918,0.4655,0.0525,0.0191,0.0315,-0.0015,CATEGORY_B_DOWNWARD_EXPANSION
19187,19193,2021-03-08 17:40:00+00:00,2021-03-08 18:10:00+00:00,7,0.58,0.4538,0.5707,0.8412,0.5218,-0.0398,0.0782,0.0021,0.0602,CATEGORY_A_UPWARD_EXPANSION
19195,19204,2021-03-08 18:20:00+00:00,2021-03-08 19:05:00+00:00,10,0.83,0.5791,0.598,1.3075,0.5211,0.1052,0.0772,0.0011,0.0573,CATEGORY_A_UPWARD_EXPANSION
19396,19401,2021-03-09 11:05:00+00:00,2021-03-09 11:30:00+00:00,6,0.5,0.5516,0.5919,1.048,0.5042,-0.0305,0.0341,0.018,0.0163,CATEGORY_A_UPWARD_EXPANSION
19984,19989,2021-03-11 12:05:00+00:00,2021-03-11 12:30:00+00:00,6,0.5,0.7471,0.7769,0.9364,0.5378,-0.0319,0.0384,0.0053,0.005,CATEGORY_A_UPWARD_EXPANSION
20071,20077,2021-03-11 19:20:00+00:00,2021-03-11 19:50:00+00:00,7,0.58,0.4314,0.5854,0.8526,0.5132,-0.017,0.0161,0.0396,-0.0043,CATEGORY_B_DOWNWARD_EXPANSION
20101,20106,2021-03-11 21:50:00+00:00,2021-03-11 22:15:00+00:00,6,0.5,0.5202,0.6208,0.5932,0.5155,-0.0044,0.0045,0.0506,-0.0128,CATEGORY_B_DOWNWARD_EXPANSION
20154,20159,2021-03-12 02:15:00+00:00,2021-03-12 02:40:00+00:00,6,0.5,0.6535,0.7151,0.9132,0.4774,0.0551,0.015,0.0343,-0.0067,CATEGORY_B_DOWNWARD_EXPANSION
20161,20169,2021-03-12 02:50:00+00:00,2021-03-12 03:30:00+00:00,9,0.75,0.5753,0.6519,1.1047,0.4836,-0.0147,0.0107,0.0383,-0.0069,CATEGORY_B_DOWNWARD_EXPANSION
20454,20462,2021-03-13 03:15:00+00:00,2021-03-13 03:55:00+00:00,9,0.75,0.7205,0.7584,0.4905,0.5088,-0.012,0.0908,0.0077,0.0822,CATEGORY_A_UPWARD_EXPANSION
20478,20484,2021-03-13 05:15:00+00:00,2021-03-13 05:45:00+00:00,7,0.58,0.6149,0.6523,0.8775,0.4599,-0.0048,0.0885,0.0057,0.0731,CATEGORY_A_UPWARD_EXPANSION
20583,20601,2021-03-13 14:00:00+00:00,2021-03-13 15:30:00+00:00,19,1.58,0.436,0.5136,1.0012,0.4841,-0.0612,0.0348,0.0069,0.0036,CATEGORY_A_UPWARD_EXPANSION
20704,20709,2021-03-14 00:05:00+00:00,2021-03-14 00:30:00+00:00,6,0.5,0.564,0.6303,1.4786,0.4822,-0.0293,0.0003,0.0467,-0.0281,CATEGORY_B_DOWNWARD_EXPANSION
20729,20738,2021-03-14 02:10:00+00:00,2021-03-14 02:55:00+00:00,10,0.83,0.4902,0.5503,0.6829,0.5157,-0.0767,0.0087,0.0386,-0.0162,CATEGORY_B_DOWNWARD_EXPANSION
20745,20750,2021-03-14 03:30:00+00:00,2021-03-14 03:55:00+00:00,6,0.5,0.3396,0.345,0.5091,0.4944,-0.025,0.0039,0.0432,-0.0159,CATEGORY_B_DOWNWARD_EXPANSION
20757,20763,2021-03-14 04:30:00+00:00,2021-03-14 05:00:00+00:00,7,0.58,0.4371,0.4793,0.9916,0.4854,-0.0646,0.0,0.0419,-0.0272,CATEGORY_B_DOWNWARD_EXPANSION
21224,21233,2021-03-15 19:25:00+00:00,2021-03-15 20:10:00+00:00,10,0.83,0.3979,0.4512,1.1021,0.5026,0.0055,0.0041,0.0606,-0.0111,CATEGORY_B_DOWNWARD_EXPANSION
21333,21338,2021-03-16 04:30:00+00:00,2021-03-16 04:55:00+00:00,6,0.5,0.4317,0.4846,0.6782,0.4617,-0.0535,0.0509,0.0149,0.0211,CATEGORY_A_UPWARD_EXPANSION
21463,21470,2021-03-16 15:20:00+00:00,2021-03-16 15:55:00+00:00,8,0.67,0.5955,0.6436,1.1753,0.4692,-0.0258,0.0241,0.0308,-0.0164,CATEGORY_C_FALSE_OR_CHOP
21512,21518,2021-03-16 19:25:00+00:00,2021-03-16 19:55:00+00:00,7,0.58,0.5122,0.5994,1.1316,0.5408,0.0565,0.0443,0.0288,0.0383,CATEGORY_A_UPWARD_EXPANSION
21536,21542,2021-03-16 21:25:00+00:00,2021-03-16 21:55:00+00:00,7,0.58,0.4355,0.4806,1.1117,0.4796,-0.0718,0.0404,0.0412,0.035,CATEGORY_C_FALSE_OR_CHOP
21585,21591,2021-03-17 01:30:00+00:00,2021-03-17 02:00:00+00:00,7,0.58,0.7794,0.796,0.8643,0.4754,-0.076,0.0608,0.036,0.0544,CATEGORY_A_UPWARD_EXPANSION
21772,21782,2021-03-17 17:05:00+00:00,2021-03-17 17:55:00+00:00,11,0.92,0.3664,0.6014,1.6662,0.4969,-0.0572,0.0826,0.0,0.0668,CATEGORY_A_UPWARD_EXPANSION
21889,21895,2021-03-18 02:50:00+00:00,2021-03-18 03:20:00+00:00,7,0.58,0.4537,0.612,1.352,0.4586,-0.0629,0.022,0.0436,-0.0233,CATEGORY_B_DOWNWARD_EXPANSION
21897,21903,2021-03-18 03:30:00+00:00,2021-03-18 04:00:00+00:00,7,0.58,0.5517,0.5903,0.6952,0.5065,-0.0076,0.0243,0.0414,-0.0139,CATEGORY_B_DOWNWARD_EXPANSION
21908,21914,2021-03-18 04:25:00+00:00,2021-03-18 04:55:00+00:00,7,0.58,0.7067,0.7691,1.2207,0.4824,-0.0242,0.0226,0.043,-0.0159,CATEGORY_B_DOWNWARD_EXPANSION
21970,21975,2021-03-18 09:35:00+00:00,2021-03-18 10:00:00+00:00,6,0.5,0.6147,0.692,1.2251,0.4587,-0.0548,0.0301,0.036,-0.0029,CATEGORY_C_FALSE_OR_CHOP
22158,22172,2021-03-19 01:15:00+00:00,2021-03-19 02:25:00+00:00,15,1.25,0.4555,0.5558,1.028,0.4905,-0.0409,0.0348,0.0035,0.022,CATEGORY_A_UPWARD_EXPANSION
22264,22273,2021-03-19 10:05:00+00:00,2021-03-19 10:50:00+00:00,10,0.83,0.4613,0.5937,0.9583,0.4663,-0.0284,0.0182,0.01,0.0071,CATEGORY_C_FALSE_OR_CHOP
22350,22356,2021-03-19 17:15:00+00:00,2021-03-19 17:45:00+00:00,7,0.58,0.4618,0.637,0.9441,0.4842,0.0517,0.0186,0.0165,0.0067,CATEGORY_C_FALSE_OR_CHOP
22373,22379,2021-03-19 19:10:00+00:00,2021-03-19 19:40:00+00:00,7,0.58,0.3878,0.5838,1.0316,0.4768,0.0353,0.0173,0.0177,0.0085,CATEGORY_C_FALSE_OR_CHOP
22403,22408,2021-03-19 21:40:00+00:00,2021-03-19 22:05:00+00:00,6,0.5,0.4525,0.4849,0.8504,0.4512,-0.0403,0.0232,0.012,0.0039,CATEGORY_A_UPWARD_EXPANSION
22410,22417,2021-03-19 22:15:00+00:00,2021-03-19 22:50:00+00:00,8,0.67,0.6348,0.6654,1.2196,0.4774,0.0222,0.0252,0.0101,0.0027,CATEGORY_A_UPWARD_EXPANSION
22441,22448,2021-03-20 00:50:00+00:00,2021-03-20 01:25:00+00:00,8,0.67,0.6417,0.692,0.6351,0.4981,-0.0761,0.0224,0.013,-0.0027,CATEGORY_A_UPWARD_EXPANSION
22462,22467,2021-03-20 02:35:00+00:00,2021-03-20 03:00:00+00:00,6,0.5,0.4871,0.5182,1.0455,0.4825,-0.0128,0.0243,0.0187,-0.0134,CATEGORY_C_FALSE_OR_CHOP
22492,22498,2021-03-20 05:05:00+00:00,2021-03-20 05:35:00+00:00,7,0.58,0.4227,0.48,0.8889,0.4982,-0.0927,0.0276,0.0267,-0.0215,CATEGORY_C_FALSE_OR_CHOP
22511,22517,2021-03-20 06:40:00+00:00,2021-03-20 07:10:00+00:00,7,0.58,0.5975,0.6411,1.7066,0.4723,-0.037,0.0264,0.0287,-0.0176,CATEGORY_C_FALSE_OR_CHOP
22654,22661,2021-03-20 18:35:00+00:00,2021-03-20 19:10:00+00:00,8,0.67,0.5842,0.6308,0.9404,0.4707,0.054,0.002,0.0651,-0.0287,CATEGORY_B_DOWNWARD_EXPANSION
22828,22833,2021-03-21 09:05:00+00:00,2021-03-21 09:30:00+00:00,6,0.5,0.623,0.6491,1.5431,0.4472,-0.0751,0.0194,0.0273,0.0058,CATEGORY_B_DOWNWARD_EXPANSION
22892,22900,2021-03-21 14:25:00+00:00,2021-03-21 15:05:00+00:00,9,0.75,0.574,0.6224,0.9544,0.4874,0.0145,0.0212,0.0162,-0.0038,CATEGORY_A_UPWARD_EXPANSION
22927,22934,2021-03-21 17:20:00+00:00,2021-03-21 17:55:00+00:00,8,0.67,0.5603,0.6062,0.7274,0.488,0.0239,0.0206,0.0185,-0.0029,CATEGORY_C_FALSE_OR_CHOP
22937,22946,2021-03-21 18:10:00+00:00,2021-03-21 18:55:00+00:00,10,0.83,0.5033,0.5519,1.1701,0.4806,0.0749,0.0186,0.0205,-0.0152,CATEGORY_C_FALSE_OR_CHOP
23452,23459,2021-03-23 13:05:00+00:00,2021-03-23 13:40:00+00:00,8,0.67,0.4201,0.4758,0.9769,0.47,0.0601,0.034,0.0327,0.0269,CATEGORY_C_FALSE_OR_CHOP
23509,23514,2021-03-23 17:50:00+00:00,2021-03-23 18:15:00+00:00,6,0.5,0.4952,0.5189,0.8418,0.4872,-0.0208,0.0296,0.0368,0.0089,CATEGORY_C_FALSE_OR_CHOP
23516,23522,2021-03-23 18:25:00+00:00,2021-03-23 18:55:00+00:00,7,0.58,0.5115,0.5247,0.9592,0.4542,-0.1019,0.0331,0.0335,0.0003,CATEGORY_C_FALSE_OR_CHOP
23935,23943,2021-03-25 05:20:00+00:00,2021-03-25 06:00:00+00:00,9,0.75,0.5055,0.5831,0.6199,0.4479,0.047,0.0085,0.0457,-0.0031,CATEGORY_B_DOWNWARD_EXPANSION
24173,24185,2021-03-26 01:10:00+00:00,2021-03-26 02:10:00+00:00,13,1.08,0.4906,0.6455,1.0013,0.5348,-0.0306,0.0663,0.0106,0.0523,CATEGORY_A_UPWARD_EXPANSION
24227,24236,2021-03-26 05:40:00+00:00,2021-03-26 06:25:00+00:00,10,0.83,0.4918,0.5423,0.8298,0.4458,0.0453,0.0558,0.0042,0.0482,CATEGORY_A_UPWARD_EXPANSION
24276,24284,2021-03-26 09:45:00+00:00,2021-03-26 10:25:00+00:00,9,0.75,0.5305,0.5879,1.1124,0.5131,0.0878,0.0378,0.0191,0.0263,CATEGORY_A_UPWARD_EXPANSION
24332,24343,2021-03-26 14:25:00+00:00,2021-03-26 15:20:00+00:00,12,1.0,0.452,0.5179,1.2569,0.5129,-0.0498,0.0407,0.0092,0.0278,CATEGORY_A_UPWARD_EXPANSION
24345,24350,2021-03-26 15:30:00+00:00,2021-03-26 15:55:00+00:00,6,0.5,0.44,0.4715,0.7193,0.4593,-0.0232,0.0421,0.0079,0.031,CATEGORY_A_UPWARD_EXPANSION
24367,24377,2021-03-26 17:20:00+00:00,2021-03-26 18:10:00+00:00,11,0.92,0.4674,0.6338,1.5409,0.4743,-0.0331,0.0487,0.0036,0.041,CATEGORY_A_UPWARD_EXPANSION
24394,24399,2021-03-26 19:35:00+00:00,2021-03-26 20:00:00+00:00,6,0.5,0.2957,0.4423,1.9607,0.5391,-0.0837,0.0444,0.001,0.035,CATEGORY_A_UPWARD_EXPANSION
24429,24434,2021-03-26 22:30:00+00:00,2021-03-26 22:55:00+00:00,6,0.5,0.6091,0.6578,0.8286,0.4752,0.0478,0.0426,0.008,0.0366,CATEGORY_A_UPWARD_EXPANSION
24488,24494,2021-03-27 03:25:00+00:00,2021-03-27 03:55:00+00:00,7,0.58,0.7165,0.7493,0.9019,0.4883,0.0194,0.0354,0.0148,0.0236,CATEGORY_A_UPWARD_EXPANSION
24530,24535,2021-03-27 06:55:00+00:00,2021-03-27 07:20:00+00:00,6,0.5,0.2292,0.4474,0.6971,0.4406,0.0506,0.0312,0.0188,0.0175,CATEGORY_A_UPWARD_EXPANSION
24688,24693,2021-03-27 20:05:00+00:00,2021-03-27 20:30:00+00:00,6,0.5,0.3605,0.5353,0.9864,0.4729,-0.0369,0.0163,0.0197,-0.0131,CATEGORY_C_FALSE_OR_CHOP
24695,24704,2021-03-27 20:40:00+00:00,2021-03-27 21:25:00+00:00,10,0.83,0.3157,0.3421,0.8023,0.4737,0.002,0.0165,0.0195,-0.0137,CATEGORY_C_FALSE_OR_CHOP
24764,24769,2021-03-28 02:25:00+00:00,2021-03-28 02:50:00+00:00,6,0.5,0.4651,0.5301,0.5996,0.5023,0.0694,0.0114,0.022,-0.0106,CATEGORY_B_DOWNWARD_EXPANSION
24820,24825,2021-03-28 07:05:00+00:00,2021-03-28 07:30:00+00:00,6,0.5,0.5289,0.5555,1.0312,0.5364,-0.0346,0.009,0.0244,-0.0017,CATEGORY_B_DOWNWARD_EXPANSION
25059,25071,2021-03-29 03:00:00+00:00,2021-03-29 04:00:00+00:00,13,1.08,0.5139,0.577,0.7332,0.5168,0.06,0.053,0.012,0.0298,CATEGORY_A_UPWARD_EXPANSION
25245,25253,2021-03-29 18:30:00+00:00,2021-03-29 19:10:00+00:00,9,0.75,0.446,0.5245,0.8106,0.4993,0.0407,0.0291,0.0107,0.0183,CATEGORY_A_UPWARD_EXPANSION
25567,25572,2021-03-30 21:20:00+00:00,2021-03-30 21:45:00+00:00,6,0.5,0.5035,0.5873,1.1068,0.5159,0.0411,0.0193,0.0324,0.0044,CATEGORY_B_DOWNWARD_EXPANSION
25628,25634,2021-03-31 02:25:00+00:00,2021-03-31 02:55:00+00:00,7,0.58,0.5387,0.5771,1.0357,0.4802,0.0481,0.0197,0.032,0.0075,CATEGORY_B_DOWNWARD_EXPANSION
25658,25668,2021-03-31 04:55:00+00:00,2021-03-31 05:45:00+00:00,11,0.92,0.3519,0.5794,1.0809,0.4879,-0.0063,0.0205,0.0312,0.0038,CATEGORY_B_DOWNWARD_EXPANSION
25879,25886,2021-03-31 23:20:00+00:00,2021-03-31 23:55:00+00:00,8,0.67,0.3336,0.4266,1.0012,0.4756,-0.0412,0.0128,0.0137,-0.0003,CATEGORY_C_FALSE_OR_CHOP
25927,25933,2021-04-01 03:20:00+00:00,2021-04-01 03:50:00+00:00,7,0.58,0.2712,0.286,1.6053,0.5257,0.0258,0.0201,0.0182,0.0126,CATEGORY_C_FALSE_OR_CHOP
25939,25944,2021-04-01 04:20:00+00:00,2021-04-01 04:45:00+00:00,6,0.5,0.4768,0.4859,0.8548,0.456,0.033,0.0205,0.0179,0.009,CATEGORY_C_FALSE_OR_CHOP
25964,25969,2021-04-01 06:25:00+00:00,2021-04-01 06:50:00+00:00,6,0.5,0.3938,0.4076,0.9413,0.4891,-0.0087,0.0224,0.0161,0.0116,CATEGORY_A_UPWARD_EXPANSION
26008,26013,2021-04-01 10:05:00+00:00,2021-04-01 10:30:00+00:00,6,0.5,0.5338,0.5617,1.1216,0.5041,0.0479,0.0265,0.0121,0.0164,CATEGORY_A_UPWARD_EXPANSION
26057,26063,2021-04-01 14:10:00+00:00,2021-04-01 14:40:00+00:00,7,0.58,0.6034,0.6276,1.0939,0.5457,-0.0074,0.0208,0.0176,0.0051,CATEGORY_C_FALSE_OR_CHOP
26124,26130,2021-04-01 19:45:00+00:00,2021-04-01 20:15:00+00:00,7,0.58,0.4642,0.5769,1.0925,0.4507,0.0406,0.0221,0.0076,-0.0004,CATEGORY_A_UPWARD_EXPANSION
26165,26171,2021-04-01 23:10:00+00:00,2021-04-01 23:40:00+00:00,7,0.58,0.5251,0.6011,0.924,0.483,-0.0181,0.0221,0.0079,0.002,CATEGORY_A_UPWARD_EXPANSION
26231,26246,2021-04-02 04:40:00+00:00,2021-04-02 05:55:00+00:00,16,1.33,0.4103,0.5782,0.6895,0.4875,0.062,0.0031,0.0189,-0.0015,CATEGORY_C_FALSE_OR_CHOP
26248,26253,2021-04-02 06:05:00+00:00,2021-04-02 06:30:00+00:00,6,0.5,0.3247,0.3498,1.0589,0.5116,-0.0804,0.0052,0.0169,-0.0026,CATEGORY_C_FALSE_OR_CHOP
26290,26295,2021-04-02 09:35:00+00:00,2021-04-02 10:00:00+00:00,6,0.5,0.5186,0.5316,0.724,0.4922,-0.0937,0.0035,0.0194,-0.0024,CATEGORY_C_FALSE_OR_CHOP
26446,26453,2021-04-02 22:35:00+00:00,2021-04-02 23:10:00+00:00,8,0.67,0.5702,0.6293,1.2319,0.462,-0.1149,0.0174,0.0286,-0.0195,CATEGORY_B_DOWNWARD_EXPANSION
26510,26517,2021-04-03 03:55:00+00:00,2021-04-03 04:30:00+00:00,8,0.67,0.4696,0.5199,1.0645,0.5029,-0.0241,0.0087,0.0487,-0.0315,CATEGORY_B_DOWNWARD_EXPANSION
26621,26632,2021-04-03 13:10:00+00:00,2021-04-03 14:05:00+00:00,12,1.0,0.4992,0.6308,0.9948,0.5302,-0.0091,0.0002,0.0504,-0.0204,CATEGORY_B_DOWNWARD_EXPANSION
26854,26862,2021-04-04 08:35:00+00:00,2021-04-04 09:15:00+00:00,9,0.75,0.5273,0.6023,1.1721,0.5577,-0.0283,0.0147,0.0151,-0.0073,CATEGORY_C_FALSE_OR_CHOP
26865,26871,2021-04-04 09:30:00+00:00,2021-04-04 10:00:00+00:00,7,0.58,0.5587,0.6194,1.2836,0.5465,-0.0005,0.0137,0.016,-0.0032,CATEGORY_C_FALSE_OR_CHOP
26922,26930,2021-04-04 14:15:00+00:00,2021-04-04 14:55:00+00:00,9,0.75,0.5057,0.5974,0.7794,0.4939,0.0289,0.018,0.0233,0.0179,CATEGORY_C_FALSE_OR_CHOP
26953,26974,2021-04-04 16:50:00+00:00,2021-04-04 18:35:00+00:00,22,1.83,0.3841,0.5355,0.858,0.5137,-0.0029,0.0198,0.0231,0.0129,CATEGORY_C_FALSE_OR_CHOP
27004,27011,2021-04-04 21:05:00+00:00,2021-04-04 21:40:00+00:00,8,0.67,0.4838,0.5833,0.5155,0.4705,0.0822,0.0205,0.0225,0.0094,CATEGORY_C_FALSE_OR_CHOP
27163,27168,2021-04-05 10:20:00+00:00,2021-04-05 10:45:00+00:00,6,0.5,0.5684,0.5928,0.8607,0.4851,0.0327,0.0352,0.0,0.0195,CATEGORY_A_UPWARD_EXPANSION
