event_bar_idx,event_datetime,control_bar_idx,control_datetime,session,rv_quintile
279323,2023-08-29 14:40:00+00:00,70057,2021-09-01 20:30:00+00:00,0.0,3
279323,2023-08-29 14:40:00+00:00,233793,2023-03-24 11:10:00+00:00,0.0,3
279323,2023-08-29 14:40:00+00:00,309170,2023-12-11 05:55:00+00:00,0.0,3
279323,2023-08-29 14:40:00+00:00,182494,2022-09-27 08:15:00+00:00,0.0,3
281313,2023-09-05 12:30:00+00:00,274016,2023-08-11 04:25:00+00:00,0.0,0
281313,2023-09-05 12:30:00+00:00,357260,2024-05-26 05:25:00+00:00,0.0,0
281313,2023-09-05 12:30:00+00:00,292442,2023-10-14 03:55:00+00:00,0.0,0
281313,2023-09-05 12:30:00+00:00,270760,2023-07-30 21:05:00+00:00,0.0,0
281313,2023-09-05 12:30:00+00:00,206087,2022-12-18 06:20:00+00:00,0.0,0
283329,2023-09-12 12:30:00+00:00,545468,2026-03-10 17:25:00+00:00,0.0,3
283329,2023-09-12 12:30:00+00:00,380552,2024-08-15 02:25:00+00:00,0.0,3
283329,2023-09-12 12:30:00+00:00,348418,2024-04-25 12:35:00+00:00,0.0,3
283329,2023-09-12 12:30:00+00:00,156125,2022-06-27 18:50:00+00:00,0.0,3
283329,2023-09-12 12:30:00+00:00,25711,2021-03-31 09:20:00+00:00,0.0,3
285699,2023-09-20 18:00:00+00:00,303076,2023-11-20 02:05:00+00:00,0.0,0
285699,2023-09-20 18:00:00+00:00,451676,2025-04-19 01:25:00+00:00,0.0,0
285699,2023-09-20 18:00:00+00:00,325060,2024-02-04 10:05:00+00:00,0.0,0
285699,2023-09-20 18:00:00+00:00,270790,2023-07-30 23:35:00+00:00,0.0,0
285699,2023-09-20 18:00:00+00:00,495705,2025-09-18 22:30:00+00:00,0.0,0
289953,2023-10-05 12:30:00+00:00,312689,2023-12-23 11:10:00+00:00,0.0,0
289953,2023-10-05 12:30:00+00:00,210112,2023-01-01 05:45:00+00:00,0.0,0
289953,2023-10-05 12:30:00+00:00,434391,2025-02-18 01:00:00+00:00,0.0,0
289953,2023-10-05 12:30:00+00:00,556781,2026-04-19 00:10:00+00:00,0.0,0
289953,2023-10-05 12:30:00+00:00,207003,2022-12-21 10:40:00+00:00,0.0,0
291969,2023-10-12 12:30:00+00:00,567589,2026-05-26 12:50:00+00:00,0.0,0
291969,2023-10-12 12:30:00+00:00,270748,2023-07-30 20:05:00+00:00,0.0,0
291969,2023-10-12 12:30:00+00:00,427812,2025-01-26 04:45:00+00:00,0.0,0
291969,2023-10-12 12:30:00+00:00,523888,2025-12-25 19:05:00+00:00,0.0,0
291969,2023-10-12 12:30:00+00:00,324818,2024-02-03 13:55:00+00:00,0.0,0
297795,2023-11-01 18:00:00+00:00,504545,2025-10-19 15:10:00+00:00,0.0,1
297795,2023-11-01 18:00:00+00:00,222793,2023-02-14 06:30:00+00:00,0.0,1
297795,2023-11-01 18:00:00+00:00,250069,2023-05-20 00:50:00+00:00,0.0,1
297795,2023-11-01 18:00:00+00:00,255812,2023-06-08 23:25:00+00:00,0.0,1
297795,2023-11-01 18:00:00+00:00,221912,2023-02-11 05:05:00+00:00,0.0,1
298881,2023-11-05 12:30:00+00:00,274191,2023-08-11 19:00:00+00:00,0.0,0
298881,2023-11-05 12:30:00+00:00,272964,2023-08-07 12:45:00+00:00,0.0,0
298881,2023-11-05 12:30:00+00:00,226205,2023-02-26 02:50:00+00:00,0.0,0
298881,2023-11-05 12:30:00+00:00,133690,2022-04-10 21:15:00+00:00,0.0,0
298881,2023-11-05 12:30:00+00:00,254763,2023-06-05 08:00:00+00:00,0.0,0
300897,2023-11-12 12:30:00+00:00,183931,2022-10-02 08:00:00+00:00,0.0,0
300897,2023-11-12 12:30:00+00:00,266686,2023-07-16 17:35:00+00:00,0.0,0
300897,2023-11-12 12:30:00+00:00,587349,2026-08-03 03:30:00+00:00,0.0,0
300897,2023-11-12 12:30:00+00:00,456290,2025-05-05 01:55:00+00:00,0.0,0
300897,2023-11-12 12:30:00+00:00,562824,2026-05-09 23:45:00+00:00,0.0,0
303586,2023-11-21 20:35:00+00:00,453127,2025-04-24 02:20:00+00:00,0.0,2
303586,2023-11-21 20:35:00+00:00,55760,2021-07-14 00:35:00+00:00,0.0,2
303586,2023-11-21 20:35:00+00:00,515743,2025-11-27 12:20:00+00:00,0.0,2
303586,2023-11-21 20:35:00+00:00,87116,2021-10-31 04:05:00+00:00,0.0,2
303586,2023-11-21 20:35:00+00:00,102447,2021-12-23 09:40:00+00:00,0.0,2
307521,2023-12-05 12:30:00+00:00,26371,2021-04-02 16:20:00+00:00,0.0,2
307521,2023-12-05 12:30:00+00:00,504224,2025-10-18 12:25:00+00:00,0.0,2
307521,2023-12-05 12:30:00+00:00,487970,2025-08-23 01:55:00+00:00,0.0,2
307521,2023-12-05 12:30:00+00:00,236103,2023-04-01 13:00:00+00:00,0.0,2
307521,2023-12-05 12:30:00+00:00,119264,2022-02-19 19:05:00+00:00,0.0,2
309537,2023-12-12 12:30:00+00:00,89948,2021-11-10 00:05:00+00:00,0.0,3
309537,2023-12-12 12:30:00+00:00,540322,2026-02-20 20:35:00+00:00,0.0,3
309537,2023-12-12 12:30:00+00:00,22715,2021-03-20 23:40:00+00:00,0.0,3
309537,2023-12-12 12:30:00+00:00,35038,2021-05-03 01:45:00+00:00,0.0,3
309537,2023-12-12 12:30:00+00:00,227676,2023-03-03 05:25:00+00:00,0.0,3
309903,2023-12-13 19:00:00+00:00,519675,2025-12-11 04:00:00+00:00,0.0,3
309903,2023-12-13 19:00:00+00:00,511922,2025-11-14 05:55:00+00:00,0.0,3
309903,2023-12-13 19:00:00+00:00,22756,2021-03-21 03:05:00+00:00,0.0,3
309903,2023-12-13 19:00:00+00:00,418256,2024-12-24 00:25:00+00:00,0.0,3
309903,2023-12-13 19:00:00+00:00,156838,2022-06-30 06:15:00+00:00,0.0,3
316449,2024-01-05 12:30:00+00:00,100696,2021-12-17 07:45:00+00:00,0.0,3
316449,2024-01-05 12:30:00+00:00,408254,2024-11-19 06:55:00+00:00,0.0,3
316449,2024-01-05 12:30:00+00:00,78262,2021-09-30 10:15:00+00:00,0.0,3
316449,2024-01-05 12:30:00+00:00,65061,2021-08-15 12:10:00+00:00,0.0,3
316449,2024-01-05 12:30:00+00:00,180680,2022-09-21 01:05:00+00:00,0.0,3
318000,2024-01-10 21:45:00+00:00,153864,2022-06-19 22:25:00+00:00,0.0,4
318000,2024-01-10 21:45:00+00:00,247644,2023-05-11 14:45:00+00:00,0.0,4
318000,2024-01-10 21:45:00+00:00,502252,2025-10-11 16:05:00+00:00,0.0,4
318000,2024-01-10 21:45:00+00:00,182927,2022-09-28 20:20:00+00:00,0.0,4
318000,2024-01-10 21:45:00+00:00,84458,2021-10-21 22:35:00+00:00,0.0,4
318202,2024-01-11 14:35:00+00:00,40480,2021-05-21 23:15:00+00:00,0.0,4
318202,2024-01-11 14:35:00+00:00,5798,2021-01-21 03:10:00+00:00,0.0,4
318202,2024-01-11 14:35:00+00:00,36776,2021-05-09 02:35:00+00:00,0.0,4
318202,2024-01-11 14:35:00+00:00,543792,2026-03-04 21:45:00+00:00,0.0,4
318202,2024-01-11 14:35:00+00:00,592810,2026-08-22 02:35:00+00:00,0.0,4
318465,2024-01-12 12:30:00+00:00,571322,2026-06-08 11:55:00+00:00,0.0,4
318465,2024-01-12 12:30:00+00:00,262035,2023-06-30 14:00:00+00:00,0.0,4
318465,2024-01-12 12:30:00+00:00,44483,2021-06-04 20:50:00+00:00,0.0,4
318465,2024-01-12 12:30:00+00:00,448567,2025-04-08 06:20:00+00:00,0.0,4
318465,2024-01-12 12:30:00+00:00,31222,2021-04-19 12:35:00+00:00,0.0,4
324015,2024-01-31 19:00:00+00:00,405706,2024-11-10 10:35:00+00:00,0.0,2
324015,2024-01-31 19:00:00+00:00,579970,2026-07-08 12:35:00+00:00,0.0,2
324015,2024-01-31 19:00:00+00:00,256209,2023-06-10 08:30:00+00:00,0.0,2
324015,2024-01-31 19:00:00+00:00,336119,2024-03-13 19:40:00+00:00,0.0,2
324015,2024-01-31 19:00:00+00:00,450221,2025-04-14 00:10:00+00:00,0.0,2
325377,2024-02-05 12:30:00+00:00,226368,2023-02-26 16:25:00+00:00,0.0,0
325377,2024-02-05 12:30:00+00:00,184096,2022-10-02 21:45:00+00:00,0.0,0
325377,2024-02-05 12:30:00+00:00,431871,2025-02-09 07:00:00+00:00,0.0,0
325377,2024-02-05 12:30:00+00:00,491649,2025-09-04 20:30:00+00:00,0.0,0
325377,2024-02-05 12:30:00+00:00,208911,2022-12-28 01:40:00+00:00,0.0,0
327393,2024-02-12 12:30:00+00:00,510388,2025-11-08 22:05:00+00:00,0.0,1
327393,2024-02-12 12:30:00+00:00,299706,2023-11-08 09:15:00+00:00,0.0,1
327393,2024-02-12 12:30:00+00:00,583366,2026-07-20 07:35:00+00:00,0.0,1
327393,2024-02-12 12:30:00+00:00,271561,2023-08-02 15:50:00+00:00,0.0,1
327393,2024-02-12 12:30:00+00:00,190415,2022-10-24 20:20:00+00:00,0.0,1
333729,2024-03-05 12:30:00+00:00,406706,2024-11-13 21:55:00+00:00,0.0,4
333729,2024-03-05 12:30:00+00:00,216035,2023-01-21 19:20:00+00:00,0.0,4
333729,2024-03-05 12:30:00+00:00,50300,2021-06-25 01:35:00+00:00,0.0,4
333729,2024-03-05 12:30:00+00:00,16974,2021-02-28 23:45:00+00:00,0.0,4
333729,2024-03-05 12:30:00+00:00,9062,2021-02-01 11:10:00+00:00,0.0,4
335745,2024-03-12 12:30:00+00:00,556542,2026-04-18 04:15:00+00:00,0.0,2
335745,2024-03-12 12:30:00+00:00,407975,2024-11-18 07:40:00+00:00,0.0,2
335745,2024-03-12 12:30:00+00:00,352288,2024-05-08 23:05:00+00:00,0.0,2
335745,2024-03-12 12:30:00+00:00,549618,2026-03-25 03:15:00+00:00,0.0,2
335745,2024-03-12 12:30:00+00:00,527514,2026-01-07 09:15:00+00:00,0.0,2
338115,2024-03-20 18:00:00+00:00,111798,2022-01-24 20:55:00+00:00,0.0,4
338115,2024-03-20 18:00:00+00:00,96422,2021-12-02 11:35:00+00:00,0.0,4
338115,2024-03-20 18:00:00+00:00,276231,2023-08-18 21:00:00+00:00,0.0,4
338115,2024-03-20 18:00:00+00:00,162387,2022-07-19 12:40:00+00:00,0.0,4
338115,2024-03-20 18:00:00+00:00,150498,2022-06-08 05:55:00+00:00,0.0,4
342657,2024-04-05 12:30:00+00:00,164371,2022-07-26 10:00:00+00:00,0.0,3
342657,2024-04-05 12:30:00+00:00,56464,2021-07-16 11:15:00+00:00,0.0,3
342657,2024-04-05 12:30:00+00:00,431512,2025-02-08 01:05:00+00:00,0.0,3
342657,2024-04-05 12:30:00+00:00,225126,2023-02-22 08:55:00+00:00,0.0,3
342657,2024-04-05 12:30:00+00:00,159707,2022-07-10 05:20:00+00:00,0.0,3
344673,2024-04-12 12:30:00+00:00,260998,2023-06-26 23:35:00+00:00,0.0,2
344673,2024-04-12 12:30:00+00:00,515232,2025-11-25 17:45:00+00:00,0.0,2
344673,2024-04-12 12:30:00+00:00,235710,2023-03-31 04:15:00+00:00,0.0,2
344673,2024-04-12 12:30:00+00:00,258126,2023-06-17 00:15:00+00:00,0.0,2
344673,2024-04-12 12:30:00+00:00,575987,2026-06-24 16:40:00+00:00,0.0,2
346830,2024-04-20 00:15:00+00:00,334751,2024-03-09 01:40:00+00:00,0.0,4
346830,2024-04-20 00:15:00+00:00,427309,2025-01-24 10:50:00+00:00,0.0,4
346830,2024-04-20 00:15:00+00:00,345905,2024-04-16 19:10:00+00:00,0.0,4
346830,2024-04-20 00:15:00+00:00,35554,2021-05-04 20:45:00+00:00,0.0,4
346830,2024-04-20 00:15:00+00:00,50434,2021-06-25 12:45:00+00:00,0.0,4
350211,2024-05-01 18:00:00+00:00,80099,2021-10-06 19:20:00+00:00,0.0,4
350211,2024-05-01 18:00:00+00:00,430608,2025-02-04 21:45:00+00:00,0.0,4
350211,2024-05-01 18:00:00+00:00,144735,2022-05-19 05:40:00+00:00,0.0,4
350211,2024-05-01 18:00:00+00:00,143430,2022-05-14 16:55:00+00:00,0.0,4
350211,2024-05-01 18:00:00+00:00,49201,2021-06-21 06:00:00+00:00,0.0,4
351297,2024-05-05 12:30:00+00:00,399245,2024-10-19 00:10:00+00:00,0.0,1
351297,2024-05-05 12:30:00+00:00,532989,2026-01-26 09:30:00+00:00,0.0,1
351297,2024-05-05 12:30:00+00:00,129254,2022-03-26 11:35:00+00:00,0.0,1
351297,2024-05-05 12:30:00+00:00,501411,2025-10-08 18:00:00+00:00,0.0,1
351297,2024-05-05 12:30:00+00:00,506665,2025-10-26 23:50:00+00:00,0.0,1
353313,2024-05-12 12:30:00+00:00,270183,2023-07-28 21:00:00+00:00,0.0,0
353313,2024-05-12 12:30:00+00:00,212792,2023-01-10 13:05:00+00:00,0.0,0
353313,2024-05-12 12:30:00+00:00,286553,2023-09-23 17:10:00+00:00,0.0,0
353313,2024-05-12 12:30:00+00:00,312838,2023-12-23 23:35:00+00:00,0.0,0
353313,2024-05-12 12:30:00+00:00,564774,2026-05-16 18:15:00+00:00,0.0,0
360225,2024-06-05 12:30:00+00:00,216390,2023-01-23 00:55:00+00:00,0.0,2
360225,2024-06-05 12:30:00+00:00,233263,2023-03-22 15:00:00+00:00,0.0,2
360225,2024-06-05 12:30:00+00:00,512671,2025-11-16 20:20:00+00:00,0.0,2
360225,2024-06-05 12:30:00+00:00,374975,2024-07-26 17:40:00+00:00,0.0,2
360225,2024-06-05 12:30:00+00:00,74354,2021-09-16 18:35:00+00:00,0.0,2
362241,2024-06-12 12:30:00+00:00,73835,2021-09-14 23:20:00+00:00,0.0,3
362241,2024-06-12 12:30:00+00:00,592937,2026-08-22 13:10:00+00:00,0.0,3
362241,2024-06-12 12:30:00+00:00,364006,2024-06-18 15:35:00+00:00,0.0,3
362241,2024-06-12 12:30:00+00:00,74428,2021-09-17 00:45:00+00:00,0.0,3
362241,2024-06-12 12:30:00+00:00,350790,2024-05-03 18:15:00+00:00,0.0,3
362307,2024-06-12 18:00:00+00:00,144265,2022-05-17 14:30:00+00:00,0.0,3
362307,2024-06-12 18:00:00+00:00,259202,2023-06-20 17:55:00+00:00,0.0,3
362307,2024-06-12 18:00:00+00:00,66955,2021-08-22 02:00:00+00:00,0.0,3
362307,2024-06-12 18:00:00+00:00,65327,2021-08-16 10:20:00+00:00,0.0,3
362307,2024-06-12 18:00:00+00:00,235775,2023-03-31 09:40:00+00:00,0.0,3
368865,2024-07-05 12:30:00+00:00,93658,2021-11-22 21:15:00+00:00,0.0,4
368865,2024-07-05 12:30:00+00:00,13616,2021-02-17 07:55:00+00:00,0.0,4
368865,2024-07-05 12:30:00+00:00,49881,2021-06-23 14:40:00+00:00,0.0,4
368865,2024-07-05 12:30:00+00:00,82105,2021-10-13 18:30:00+00:00,0.0,4
368865,2024-07-05 12:30:00+00:00,45611,2021-06-08 18:50:00+00:00,0.0,4
370881,2024-07-12 12:30:00+00:00,235244,2023-03-29 13:25:00+00:00,0.0,3
370881,2024-07-12 12:30:00+00:00,123590,2022-03-06 19:35:00+00:00,0.0,3
370881,2024-07-12 12:30:00+00:00,114464,2022-02-03 03:05:00+00:00,0.0,3
370881,2024-07-12 12:30:00+00:00,115935,2022-02-08 05:40:00+00:00,0.0,3
370881,2024-07-12 12:30:00+00:00,342092,2024-04-03 13:25:00+00:00,0.0,3
374061,2024-07-23 13:30:00+00:00,101184,2021-12-19 00:25:00+00:00,0.0,2
374061,2024-07-23 13:30:00+00:00,521106,2025-12-16 03:15:00+00:00,0.0,2
374061,2024-07-23 13:30:00+00:00,242819,2023-04-24 20:40:00+00:00,0.0,2
374061,2024-07-23 13:30:00+00:00,381220,2024-08-17 10:05:00+00:00,0.0,2
374061,2024-07-23 13:30:00+00:00,547114,2026-03-16 10:35:00+00:00,0.0,2
376419,2024-07-31 18:00:00+00:00,185223,2022-10-06 19:40:00+00:00,0.0,2
376419,2024-07-31 18:00:00+00:00,502004,2025-10-10 19:25:00+00:00,0.0,2
376419,2024-07-31 18:00:00+00:00,389129,2024-09-13 21:10:00+00:00,0.0,2
376419,2024-07-31 18:00:00+00:00,549693,2026-03-25 09:30:00+00:00,0.0,2
376419,2024-07-31 18:00:00+00:00,67657,2021-08-24 12:30:00+00:00,0.0,2
377793,2024-08-05 12:30:00+00:00,154223,2022-06-21 04:20:00+00:00,0.0,4
377793,2024-08-05 12:30:00+00:00,61761,2021-08-03 20:40:00+00:00,0.0,4
377793,2024-08-05 12:30:00+00:00,97083,2021-12-04 18:40:00+00:00,0.0,4
377793,2024-08-05 12:30:00+00:00,178571,2022-09-13 17:20:00+00:00,0.0,4
377793,2024-08-05 12:30:00+00:00,437045,2025-02-27 06:10:00+00:00,0.0,4
379809,2024-08-12 12:30:00+00:00,379244,2024-08-10 13:25:00+00:00,0.0,3
379809,2024-08-12 12:30:00+00:00,510165,2025-11-08 03:30:00+00:00,0.0,3
379809,2024-08-12 12:30:00+00:00,22694,2021-03-20 21:55:00+00:00,0.0,3
379809,2024-08-12 12:30:00+00:00,521228,2025-12-16 13:25:00+00:00,0.0,3
379809,2024-08-12 12:30:00+00:00,187542,2022-10-14 20:55:00+00:00,0.0,3
386721,2024-09-05 12:30:00+00:00,317403,2024-01-08 20:00:00+00:00,0.0,3
386721,2024-09-05 12:30:00+00:00,138218,2022-04-26 14:35:00+00:00,0.0,3
386721,2024-09-05 12:30:00+00:00,232505,2023-03-19 23:50:00+00:00,0.0,3
386721,2024-09-05 12:30:00+00:00,570856,2026-06-06 21:05:00+00:00,0.0,3
386721,2024-09-05 12:30:00+00:00,577435,2026-06-29 17:20:00+00:00,0.0,3
388737,2024-09-12 12:30:00+00:00,521968,2025-12-19 03:05:00+00:00,0.0,3
388737,2024-09-12 12:30:00+00:00,62032,2021-08-04 19:15:00+00:00,0.0,3
388737,2024-09-12 12:30:00+00:00,139091,2022-04-29 15:20:00+00:00,0.0,3
388737,2024-09-12 12:30:00+00:00,593664,2026-08-25 01:45:00+00:00,0.0,3
388737,2024-09-12 12:30:00+00:00,62011,2021-08-04 17:30:00+00:00,0.0,3
390531,2024-09-18 18:00:00+00:00,146767,2022-05-26 07:00:00+00:00,0.0,2
390531,2024-09-18 18:00:00+00:00,311564,2023-12-19 13:25:00+00:00,0.0,2
390531,2024-09-18 18:00:00+00:00,519123,2025-12-09 06:00:00+00:00,0.0,2
390531,2024-09-18 18:00:00+00:00,109968,2022-01-18 12:25:00+00:00,0.0,2
390531,2024-09-18 18:00:00+00:00,131327,2022-04-02 16:20:00+00:00,0.0,2
395361,2024-10-05 12:30:00+00:00,318981,2024-01-14 07:30:00+00:00,0.0,1
395361,2024-10-05 12:30:00+00:00,219177,2023-02-01 17:10:00+00:00,0.0,1
395361,2024-10-05 12:30:00+00:00,477284,2025-07-16 23:25:00+00:00,0.0,1
395361,2024-10-05 12:30:00+00:00,518702,2025-12-07 18:55:00+00:00,0.0,1
395361,2024-10-05 12:30:00+00:00,313994,2023-12-27 23:55:00+00:00,0.0,1
397377,2024-10-12 12:30:00+00:00,169995,2022-08-14 22:40:00+00:00,0.0,1
397377,2024-10-12 12:30:00+00:00,596313,2026-09-03 06:30:00+00:00,0.0,1
397377,2024-10-12 12:30:00+00:00,176096,2022-09-05 03:05:00+00:00,0.0,1
397377,2024-10-12 12:30:00+00:00,429802,2025-02-02 02:35:00+00:00,0.0,1
397377,2024-10-12 12:30:00+00:00,454938,2025-04-30 09:15:00+00:00,0.0,1
404289,2024-11-05 12:30:00+00:00,128330,2022-03-23 06:35:00+00:00,0.0,2
404289,2024-11-05 12:30:00+00:00,103384,2021-12-26 15:45:00+00:00,0.0,2
404289,2024-11-05 12:30:00+00:00,315594,2024-01-02 13:15:00+00:00,0.0,2
404289,2024-11-05 12:30:00+00:00,373566,2024-07-21 20:15:00+00:00,0.0,2
404289,2024-11-05 12:30:00+00:00,241614,2023-04-20 16:15:00+00:00,0.0,2
404500,2024-11-06 06:05:00+00:00,153700,2022-06-19 08:45:00+00:00,0.0,4
404500,2024-11-06 06:05:00+00:00,23319,2021-03-23 02:00:00+00:00,0.0,4
404500,2024-11-06 06:05:00+00:00,337393,2024-03-18 05:50:00+00:00,0.0,4
404500,2024-11-06 06:05:00+00:00,19053,2021-03-08 06:30:00+00:00,0.0,4
404500,2024-11-06 06:05:00+00:00,535185,2026-02-03 00:30:00+00:00,0.0,4
404943,2024-11-07 19:00:00+00:00,392333,2024-09-25 00:10:00+00:00,0.0,2
404943,2024-11-07 19:00:00+00:00,118513,2022-02-17 04:30:00+00:00,0.0,2
404943,2024-11-07 19:00:00+00:00,109891,2022-01-18 06:00:00+00:00,0.0,2
404943,2024-11-07 19:00:00+00:00,503077,2025-10-14 12:50:00+00:00,0.0,2
404943,2024-11-07 19:00:00+00:00,395120,2024-10-04 16:25:00+00:00,0.0,2
406305,2024-11-12 12:30:00+00:00,16925,2021-02-28 19:40:00+00:00,0.0,4
406305,2024-11-12 12:30:00+00:00,368794,2024-07-05 06:35:00+00:00,0.0,4
406305,2024-11-12 12:30:00+00:00,51471,2021-06-29 03:10:00+00:00,0.0,4
406305,2024-11-12 12:30:00+00:00,32857,2021-04-25 12:00:00+00:00,0.0,4
406305,2024-11-12 12:30:00+00:00,60776,2021-07-31 10:35:00+00:00,0.0,4
412929,2024-12-05 12:30:00+00:00,97763,2021-12-07 03:20:00+00:00,0.0,4
412929,2024-12-05 12:30:00+00:00,50537,2021-06-25 21:20:00+00:00,0.0,4
412929,2024-12-05 12:30:00+00:00,116869,2022-02-11 11:30:00+00:00,0.0,4
412929,2024-12-05 12:30:00+00:00,7047,2021-01-25 11:15:00+00:00,0.0,4
412929,2024-12-05 12:30:00+00:00,107885,2022-01-11 06:50:00+00:00,0.0,4
414945,2024-12-12 12:30:00+00:00,552166,2026-04-02 23:35:00+00:00,0.0,2
414945,2024-12-12 12:30:00+00:00,382132,2024-08-20 14:05:00+00:00,0.0,2
414945,2024-12-12 12:30:00+00:00,594909,2026-08-29 09:30:00+00:00,0.0,2
414945,2024-12-12 12:30:00+00:00,394285,2024-10-01 18:50:00+00:00,0.0,2
414945,2024-12-12 12:30:00+00:00,119236,2022-02-19 16:45:00+00:00,0.0,2
416751,2024-12-18 19:00:00+00:00,226050,2023-02-25 13:55:00+00:00,0.0,2
416751,2024-12-18 19:00:00+00:00,343773,2024-04-09 09:30:00+00:00,0.0,2
416751,2024-12-18 19:00:00+00:00,376320,2024-07-31 09:45:00+00:00,0.0,2
416751,2024-12-18 19:00:00+00:00,364227,2024-06-19 10:00:00+00:00,0.0,2
416751,2024-12-18 19:00:00+00:00,303297,2023-11-20 20:30:00+00:00,0.0,2
421857,2025-01-05 12:30:00+00:00,565925,2026-05-20 18:10:00+00:00,0.0,0
421857,2025-01-05 12:30:00+00:00,567110,2026-05-24 20:55:00+00:00,0.0,0
421857,2025-01-05 12:30:00+00:00,572849,2026-06-13 19:10:00+00:00,0.0,0
421857,2025-01-05 12:30:00+00:00,560689,2026-05-02 13:50:00+00:00,0.0,0
421857,2025-01-05 12:30:00+00:00,516598,2025-11-30 11:35:00+00:00,0.0,0
423873,2025-01-12 12:30:00+00:00,137534,2022-04-24 05:35:00+00:00,0.0,0
423873,2025-01-12 12:30:00+00:00,389682,2024-09-15 19:15:00+00:00,0.0,0
423873,2025-01-12 12:30:00+00:00,262662,2023-07-02 18:15:00+00:00,0.0,0
423873,2025-01-12 12:30:00+00:00,264374,2023-07-08 16:55:00+00:00,0.0,0
423873,2025-01-12 12:30:00+00:00,595015,2026-08-29 18:20:00+00:00,0.0,0
428847,2025-01-29 19:00:00+00:00,538626,2026-02-14 23:15:00+00:00,0.0,1
428847,2025-01-29 19:00:00+00:00,322258,2024-01-25 16:35:00+00:00,0.0,1
428847,2025-01-29 19:00:00+00:00,582067,2026-07-15 19:20:00+00:00,0.0,1
428847,2025-01-29 19:00:00+00:00,477312,2025-07-17 01:45:00+00:00,0.0,1
428847,2025-01-29 19:00:00+00:00,455197,2025-05-01 06:50:00+00:00,0.0,1
430785,2025-02-05 12:30:00+00:00,452996,2025-04-23 15:25:00+00:00,0.0,3
430785,2025-02-05 12:30:00+00:00,321667,2024-01-23 15:20:00+00:00,0.0,3
430785,2025-02-05 12:30:00+00:00,77449,2021-09-27 12:30:00+00:00,0.0,3
430785,2025-02-05 12:30:00+00:00,79367,2021-10-04 06:20:00+00:00,0.0,3
430785,2025-02-05 12:30:00+00:00,105101,2022-01-01 14:50:00+00:00,0.0,3
432801,2025-02-12 12:30:00+00:00,491064,2025-09-02 19:45:00+00:00,0.0,1
432801,2025-02-12 12:30:00+00:00,586057,2026-07-29 15:50:00+00:00,0.0,1
432801,2025-02-12 12:30:00+00:00,521419,2025-12-17 05:20:00+00:00,0.0,1
432801,2025-02-12 12:30:00+00:00,483722,2025-08-08 07:55:00+00:00,0.0,1
432801,2025-02-12 12:30:00+00:00,188810,2022-10-19 06:35:00+00:00,0.0,1
433395,2025-02-14 14:00:00+00:00,305893,2023-11-29 20:50:00+00:00,0.0,1
433395,2025-02-14 14:00:00+00:00,587632,2026-08-04 03:05:00+00:00,0.0,1
433395,2025-02-14 14:00:00+00:00,525381,2025-12-30 23:30:00+00:00,0.0,1
433395,2025-02-14 14:00:00+00:00,432755,2025-02-12 08:40:00+00:00,0.0,1
433395,2025-02-14 14:00:00+00:00,186699,2022-10-11 22:40:00+00:00,0.0,1
438849,2025-03-05 12:30:00+00:00,243406,2023-04-26 21:35:00+00:00,0.0,4
438849,2025-03-05 12:30:00+00:00,162138,2022-07-18 15:55:00+00:00,0.0,4
438849,2025-03-05 12:30:00+00:00,40940,2021-05-23 13:35:00+00:00,0.0,4
438849,2025-03-05 12:30:00+00:00,126319,2022-03-16 07:00:00+00:00,0.0,4
438849,2025-03-05 12:30:00+00:00,31390,2021-04-20 05:05:00+00:00,0.0,4
440865,2025-03-12 12:30:00+00:00,426440,2025-01-21 10:25:00+00:00,0.0,4
440865,2025-03-12 12:30:00+00:00,183201,2022-09-29 19:10:00+00:00,0.0,4
440865,2025-03-12 12:30:00+00:00,152530,2022-06-15 07:15:00+00:00,0.0,4
440865,2025-03-12 12:30:00+00:00,293213,2023-10-16 20:10:00+00:00,0.0,4
440865,2025-03-12 12:30:00+00:00,17584,2021-03-03 02:35:00+00:00,0.0,4
442947,2025-03-19 18:00:00+00:00,450131,2025-04-13 16:40:00+00:00,0.0,1
442947,2025-03-19 18:00:00+00:00,595913,2026-09-01 21:10:00+00:00,0.0,1
442947,2025-03-19 18:00:00+00:00,189218,2022-10-20 16:35:00+00:00,0.0,1
442947,2025-03-19 18:00:00+00:00,333171,2024-03-03 14:00:00+00:00,0.0,1
442947,2025-03-19 18:00:00+00:00,504898,2025-10-20 20:35:00+00:00,0.0,1
447777,2025-04-05 12:30:00+00:00,83596,2021-10-18 22:45:00+00:00,0.0,3
447777,2025-04-05 12:30:00+00:00,149176,2022-06-03 15:45:00+00:00,0.0,3
447777,2025-04-05 12:30:00+00:00,335432,2024-03-11 10:25:00+00:00,0.0,3
447777,2025-04-05 12:30:00+00:00,544324,2026-03-06 18:05:00+00:00,0.0,3
447777,2025-04-05 12:30:00+00:00,134709,2022-04-14 10:10:00+00:00,0.0,3
449793,2025-04-12 12:30:00+00:00,68745,2021-08-28 07:10:00+00:00,0.0,2
449793,2025-04-12 12:30:00+00:00,265912,2023-07-14 01:05:00+00:00,0.0,2
449793,2025-04-12 12:30:00+00:00,546512,2026-03-14 08:25:00+00:00,0.0,2
449793,2025-04-12 12:30:00+00:00,266143,2023-07-14 20:20:00+00:00,0.0,2
