timeframe,timestamp_open,timestamp_close,datetime_open_utc,event_type,event_score,is_significant,close_price,return_simple,normalized_range,volume,volatility_realized,regime_during,event_id,global_event_id,pre_return_1h,pre_vol_mean_1h,pre_return_4h,pre_vol_mean_4h,pre_return_12h,pre_vol_mean_12h,pre_return_24h,pre_vol_mean_24h,pre_return_3d,pre_vol_mean_3d,pre_return_7d,pre_vol_mean_7d,post_return_1h,post_mfe_1h,post_mae_1h,post_return_4h,post_mfe_4h,post_mae_4h,post_return_12h,post_mfe_12h,post_mae_12h,post_return_24h,post_mfe_24h,post_mae_24h,post_return_3d,post_mfe_3d,post_mae_3d,post_return_7d,post_mfe_7d,post_mae_7d,outcome_classification
5m,1788740100000,1788740399999,2026-09-07 00:15:00+00:00,DOWNWARD_EXPANSION,0.976,False,80099.25,-0.002847699432327433,0.003199530582371231,58.77187,0.001539005169473299,HIGH_VOLATILITY,5m_169,GEV_0028,-0.002,68.1,0.00328,44.75,0.00167,32.53,0.00235,31.31,-0.01346,43.08,0.01855,48.73,-0.00221,0.00296,-0.00291,-0.00512,0.00408,-0.0068,-0.00772,0.00408,-0.01371,-0.01305,0.00408,-0.01772,-0.02301,0.00408,-0.03095,-0.03997,0.00408,-0.0506,EVENT_CONTINUATION
5m,1788743100000,1788743399999,2026-09-07 01:05:00+00:00,DOWNWARD_EXPANSION,0.9606,False,79989.42,-0.002934999715798914,0.0031802955940923115,50.37589,0.0012622359855650248,HIGH_VOLATILITY,5m_170,GEV_0029,-0.00491,37.03,0.00022,47.03,0.00066,33.09,0.00017,31.95,-0.01299,42.81,0.01716,48.65,-0.00229,0.00318,-0.00235,-0.00314,0.00546,-0.00561,-0.00525,0.00546,-0.01236,-0.00799,0.00546,-0.01637,-0.01958,0.00546,-0.02962,-0.03947,0.00546,-0.04929,EVENT_CONTINUATION
5m,1788748500000,1788748799999,2026-09-07 02:35:00+00:00,UPWARD_EXPANSION,0.9859,False,80386.02,0.004693509563558518,0.00487037422676225,75.14159,0.0014883696764582753,HIGH_VOLATILITY,5m_171,GEV_0030,0.00608,27.86,0.00535,46.32,0.00898,31.15,0.0056,32.39,-0.00569,42.62,0.0222,48.48,-0.00885,0.0005,-0.00885,-0.00853,0.0005,-0.01052,-0.01674,0.0005,-0.01723,-0.0151,0.0005,-0.02122,-0.0273,0.0005,-0.03441,-0.03641,0.0005,-0.05398,FAILED_EXPANSION
5m,1788748800000,1788749099999,2026-09-07 02:40:00+00:00,DOWNWARD_EXPANSION,0.9571,False,80264.0,-0.001517925629357042,0.0022232881491079074,58.13421,0.0015734832884326379,HIGH_VOLATILITY,5m_172,GEV_0030,0.00513,30.78,0.00364,46.54,0.00685,31.3,0.00483,32.51,-0.00594,42.66,0.02065,48.49,-0.00788,0.00202,-0.00843,-0.00728,0.00202,-0.00902,-0.01537,0.00202,-0.01628,-0.01408,0.00202,-0.01973,-0.02494,0.00202,-0.03294,-0.03448,0.00202,-0.05254,EVENT_CONTINUATION
5m,1788749700000,1788749999999,2026-09-07 02:55:00+00:00,DOWNWARD_EXPANSION,0.9681,False,79874.24,-0.002832419821345744,0.0037746838029382185,55.84974,0.0019400566010863264,HIGH_VOLATILITY,5m_173,GEV_0030,-0.00065,33.58,-0.00226,46.23,0.00416,31.37,-0.00041,32.79,-0.01185,42.68,0.01569,48.47,-0.00348,0.00319,-0.00383,-0.00269,0.00319,-0.00418,-0.00854,0.00319,-0.01148,-0.01182,0.00319,-0.01495,-0.01898,0.00319,-0.02822,-0.02847,0.00319,-0.04792,FAILED_EXPANSION
5m,1788787800000,1788788099999,2026-09-07 13:30:00+00:00,DOWNWARD_EXPANSION,0.9547,False,79404.0,-0.0030035203252104514,0.0032504659714876556,80.12389,0.0010114414856832198,HIGH_VOLATILITY,5m_174,GEV_0031,-0.00126,32.79,-0.0001,27.64,-0.00705,39.19,-0.0049,36.58,0.00177,36.89,0.00971,47.92,-0.00451,0.00301,-0.00499,-0.00392,0.00301,-0.00912,-0.00107,0.00301,-0.00912,-0.01619,0.00301,-0.01688,-0.03124,0.00448,-0.03436,-0.01528,0.00612,-0.04228,EVENT_CONTINUATION
5m,1788789900000,1788790199999,2026-09-07 14:05:00+00:00,DOWNWARD_EXPANSION,0.9604,False,79140.93,-0.0024272220975026793,0.002780861938316896,98.76517,0.0011842711037443321,HIGH_VOLATILITY,5m_175,GEV_0032,-0.00539,46.89,-0.00299,32.02,-0.00834,40.78,-0.00787,37.01,-0.00177,35.96,0.00637,47.95,-0.0006,0.00251,-0.00232,0.00044,0.00251,-0.00582,0.00239,0.00407,-0.00582,-0.01333,0.00435,-0.01922,-0.02655,0.00782,-0.03115,-0.01052,0.00947,-0.0391,FAILED_EXPANSION
5m,1788795000000,1788795299999,2026-09-07 15:30:00+00:00,DOWNWARD_EXPANSION,0.9559,False,78841.54,-0.002357397089430835,0.0029679785554670803,109.21396,0.001137322365834472,TRENDING_DOWN,5m_176,GEV_0033,-0.00259,62.74,-0.00774,43.75,-0.01128,43.93,-0.01,37.53,-0.00658,34.55,0.00256,48.06,0.00122,0.00244,-0.00205,0.0068,0.00701,-0.00205,0.00097,0.00816,-0.00205,-0.00376,0.00816,-0.01549,-0.02127,0.01165,-0.02747,-0.00395,0.0133,-0.03545,FAILED_EXPANSION
5m,1788803700000,1788803999999,2026-09-07 17:55:00+00:00,COMPRESSION,0.1238,False,79185.73,0.00013135404677178109,0.00013840877642987446,14.79825,0.00038590614802225324,LOW_VOLATILITY_COMPRESSION,5m_177,GEV_0034,0.00198,22.48,-0.0021,45.4,-0.00719,40.64,-0.00702,39.28,-0.0036,33.64,0.00694,47.88,0.00013,0.00074,-0.00113,-0.00027,0.00295,-0.00113,-0.00767,0.00378,-0.00797,-0.0086,0.00378,-0.01977,-0.02345,0.00725,-0.03169,-0.00313,0.00889,-0.03964,COMPRESSION_REGIME
5m,1788807900000,1788808199999,2026-09-07 19:05:00+00:00,COMPRESSION,0.2123,False,79158.08,-0.0003033513887609196,0.0003906107879321764,10.8067,0.000388920000743576,LOW_VOLATILITY_COMPRESSION,5m_178,GEV_0035,-0.00022,23.92,0.00081,36.02,-0.0066,38.62,-0.00899,39.59,-0.00711,33.67,0.00659,47.71,0.00114,0.0033,-0.0,-0.00043,0.0033,-0.00476,-0.00948,0.00413,-0.01133,-0.00882,0.00413,-0.01943,-0.02474,0.0076,-0.03136,-0.00181,0.00925,-0.03931,COMPRESSION_REGIME
5m,1788808200000,1788808499999,2026-09-07 19:10:00+00:00,COMPRESSION,0.1083,False,79165.98,9.980029833966952e-05,0.00022092823205125786,11.84004,0.00039042417652862906,LOW_VOLATILITY_COMPRESSION,5m_179,GEV_0035,-0.00011,21.13,0.00149,35.56,-0.00569,38.55,-0.00879,39.56,-0.00678,33.66,0.00669,47.69,0.00089,0.0032,-0.0001,-0.00043,0.0032,-0.00486,-0.00955,0.00403,-0.01142,-0.00882,0.00403,-0.01953,-0.02519,0.0075,-0.03145,-0.00119,0.00915,-0.0394,COMPRESSION_REGIME
5m,1788808500000,1788808799999,2026-09-07 19:15:00+00:00,COMPRESSION,0.158,False,79182.0,0.00020235964994053113,0.0002023187087975054,5.98646,0.00038221431649232825,LOW_VOLATILITY_COMPRESSION,5m_180,GEV_0035,-0.00024,19.12,0.00064,35.15,-0.00496,38.38,-0.0085,39.53,-0.00761,33.65,0.00689,47.67,0.00098,0.003,-0.0002,-0.00081,0.003,-0.00506,-0.00926,0.00383,-0.01162,-0.00926,0.00383,-0.01973,-0.02558,0.0073,-0.03165,0.00033,0.00894,-0.0396,COMPRESSION_REGIME
5m,1788809100000,1788809399999,2026-09-07 19:25:00+00:00,COMPRESSION,0.0955,False,79243.43,5.047739628505354e-07,0.00028986630184971315,21.4752,0.00038969537112545,LOW_VOLATILITY_COMPRESSION,5m_181,GEV_0035,0.00128,17.7,0.00273,32.33,-0.00228,37.9,-0.0076,39.52,-0.00708,33.56,0.00767,47.64,-0.00037,0.00222,-0.00075,-0.00291,0.00222,-0.00583,-0.00978,0.00305,-0.01239,-0.00971,0.00305,-0.02049,-0.02591,0.00652,-0.0324,-0.00127,0.00816,-0.04034,COMPRESSION_REGIME
5m,1788813000000,1788813299999,2026-09-07 20:30:00+00:00,COMPRESSION,0.1783,False,79233.99,0.00025273319844987263,0.0003448015176314159,8.33488,0.0003952041453968805,LOW_VOLATILITY_COMPRESSION,5m_182,GEV_0036,-0.00181,21.7,0.00375,23.01,-0.00337,33.66,-0.00899,39.7,-0.00631,33.48,0.00755,47.47,-0.00025,0.00056,-0.00083,-0.00081,0.00056,-0.00572,-0.00926,0.00317,-0.0133,-0.01007,0.00317,-0.02037,-0.02499,0.00664,-0.03228,0.00273,0.00828,-0.04023,COMPRESSION_REGIME
5m,1788813300000,1788813599999,2026-09-07 20:35:00+00:00,COMPRESSION,0.1455,False,79218.66,-0.00019347757193599602,0.0001936412456357695,7.68166,0.00039529118880655755,LOW_VOLATILITY_COMPRESSION,5m_183,GEV_0036,-0.00188,18.0,0.00248,22.19,-0.00271,33.48,-0.00902,39.66,-0.00649,33.48,0.00736,47.45,-8e-05,0.00075,-0.00064,9e-05,0.00075,-0.00552,-0.00844,0.00336,-0.01311,-0.00864,0.00336,-0.02018,-0.02455,0.00683,-0.0321,0.002,0.00847,-0.04004,COMPRESSION_REGIME
5m,1788815100000,1788815399999,2026-09-07 21:05:00+00:00,COMPRESSION,0.2108,False,79212.01,-0.00035335684586612626,0.0003536079945452055,11.18979,0.0003501343496460293,LOW_VOLATILITY_COMPRESSION,5m_184,GEV_0036,-0.00045,16.33,0.00153,20.44,-0.004,33.29,-0.0095,39.52,-0.00699,33.45,0.00727,47.36,-0.00015,0.00083,-0.00169,0.00174,0.00181,-0.00544,-0.01031,0.00345,-0.01303,-0.00836,0.00345,-0.0201,-0.0244,0.00692,-0.03201,-0.0028,0.00856,-0.03996,COMPRESSION_REGIME
5m,1788816000000,1788816299999,2026-09-07 21:20:00+00:00,COMPRESSION,0.0311,False,79254.44,-1.9683052387198252e-05,1.9683439817348676e-05,4.25974,0.0003558765282436863,LOW_VOLATILITY_COMPRESSION,5m_185,GEV_0036,0.00051,14.51,0.00173,19.9,-0.00253,32.57,-0.0089,39.26,-0.00653,33.45,0.00781,47.31,-0.00093,7e-05,-0.00286,0.00158,0.00263,-0.00597,-0.0104,0.00291,-0.01356,-0.00923,0.00291,-0.02062,-0.02569,0.00638,-0.03253,-0.00351,0.00802,-0.04048,COMPRESSION_REGIME
5m,1788816300000,1788816599999,2026-09-07 21:25:00+00:00,COMPRESSION,0.1944,False,79232.01,-0.00028301253532303505,0.00037295532449578035,12.39565,0.000368113119970541,LOW_VOLATILITY_COMPRESSION,5m_186,GEV_0036,0.00023,14.07,0.0014,19.52,-0.00312,32.46,-0.00846,39.22,-0.00678,33.44,0.00753,47.29,-0.00162,0.00035,-0.00257,0.00209,0.00292,-0.00569,-0.00953,0.00319,-0.01328,-0.0087,0.00319,-0.02035,-0.02526,0.00666,-0.03226,-0.0041,0.0083,-0.0402,COMPRESSION_REGIME
5m,1788816600000,1788816899999,2026-09-07 21:30:00+00:00,COMPRESSION,0.1681,False,79213.99,-0.000227433331553617,0.00036609694827895926,6.53414,0.0003664907169462483,LOW_VOLATILITY_COMPRESSION,5m_187,GEV_0036,-0.00025,13.86,0.00154,19.19,-0.00249,32.09,-0.00871,39.09,-0.00715,33.41,0.0073,47.27,-0.002,0.00027,-0.00235,0.00133,0.00314,-0.00547,-0.00788,0.00342,-0.01305,-0.0087,0.00342,-0.02012,-0.02502,0.00689,-0.03204,-0.00381,0.00853,-0.03999,COMPRESSION_REGIME
5m,1788816900000,1788817199999,2026-09-07 21:35:00+00:00,COMPRESSION,0.0891,False,79212.0,-2.512182507163896e-05,0.0003029843963035904,18.32825,0.0003624891257792179,LOW_VOLATILITY_COMPRESSION,5m_188,GEV_0036,-8e-05,14.63,0.00092,19.32,-0.00207,32.11,-0.00864,39.06,-0.00721,33.4,0.00727,47.25,-0.00431,0.0002,-0.00452,0.00142,0.00317,-0.00544,-0.00654,0.00345,-0.01303,-0.00869,0.00345,-0.0201,-0.02553,0.00692,-0.03201,-0.00502,0.00856,-0.03996,COMPRESSION_REGIME
5m,1788817500000,1788817799999,2026-09-07 21:45:00+00:00,COMPRESSION,0.0809,False,79188.01,-5.947516387883045e-05,0.00036962666444079195,9.8783,0.0003006236270471514,LOW_VOLATILITY_COMPRESSION,5m_189,GEV_0036,-0.00059,15.89,0.00028,19.3,-0.00289,31.99,-0.00956,38.94,-0.00665,33.13,0.00697,47.22,-0.00286,0.00038,-0.00514,0.00224,0.00347,-0.00514,-0.00531,0.00375,-0.01273,-0.00855,0.00375,-0.0198,-0.02565,0.00722,-0.03172,-0.00477,0.00886,-0.03967,COMPRESSION_REGIME
5m,1788874200000,1788874499999,2026-09-08 13:30:00+00:00,DOWNWARD_EXPANSION,0.9528,False,78118.55,-0.0027642784351176175,0.003949638082119978,300.95289,0.0009758532121375902,HIGH_VOLATILITY,5m_190,GEV_0038,-0.00364,89.3,-0.006,59.34,-0.01514,86.77,-0.01619,60.31,-0.02023,43.6,0.00383,49.82,0.00337,0.00376,-0.00638,0.00655,0.01101,-0.00638,0.00832,0.01101,-0.00638,0.01982,0.02101,-0.00638,-0.00749,0.02101,-0.02652,-0.01717,0.02268,-0.02652,FAILED_EXPANSION
5m,1788874500000,1788874799999,2026-09-08 13:35:00+00:00,BREAKDOWN_CANDIDATE,0.9979,True,77878.15,-0.0030773740680031247,0.004350514232811099,385.68711,0.0012613331220498844,HIGH_VOLATILITY,5m_191,GEV_0038,-0.00649,114.12,-0.01037,66.11,-0.01824,89.18,-0.01935,61.36,-0.02239,44.01,0.00314,49.94,0.00601,0.00686,-0.00331,0.00917,0.01413,-0.00331,0.01227,0.01413,-0.00331,0.01882,0.02416,-0.00331,-0.00295,0.02416,-0.02352,-0.02013,0.02583,-0.02352,FALSE_BREAKDOWN_CANDIDATE
5m,1788875700000,1788875999999,2026-09-08 13:55:00+00:00,UPWARD_EXPANSION,0.967,False,77961.66,0.001722525171018896,0.003462984241228451,227.55363,0.001338855922699876,HIGH_VOLATILITY,5m_192,GEV_0038,-0.00622,182.72,-0.01016,86.94,-0.01863,96.27,-0.01752,64.66,-0.02075,45.13,-0.00141,50.21,0.00777,0.00858,-0.00184,0.00696,0.01304,-0.00184,0.01193,0.01304,-0.00184,0.01512,0.02307,-0.00184,0.01643,0.02307,-0.02456,-0.01723,0.02473,-0.02456,EVENT_CONTINUATION
5m,1788903900000,1788904199999,2026-09-08 21:45:00+00:00,COMPRESSION,0.0781,False,78510.7,-0.00016899298392580864,0.00035167181033923507,12.07045,0.00023977453499474176,LOW_VOLATILITY_COMPRESSION,5m_193,GEV_0039,0.00016,28.95,-0.00015,30.13,-0.00326,54.97,-0.00855,66.5,-0.01754,45.09,0.01735,49.47,0.00055,0.00194,-0.00133,0.00453,0.0047,-0.00133,0.00644,0.01591,-0.00133,-0.00522,0.01591,-0.00756,-0.01578,0.01757,-0.03139,-0.03653,0.01757,-0.04512,COMPRESSION_REGIME
5m,1788905400000,1788905699999,2026-09-08 22:10:00+00:00,COMPRESSION,0.1302,False,78505.99,0.00021990418242223697,0.0003821364458941286,16.68935,0.0006187171049172909,LOW_VOLATILITY_COMPRESSION,5m_194,GEV_0039,-0.00063,26.25,-0.00216,28.47,-0.003,54.52,-0.00819,66.5,-0.01782,45.13,0.01566,49.47,-0.0001,0.00097,-0.00055,0.00378,0.00538,-0.00124,0.00635,0.01597,-0.00124,-0.00823,0.01597,-0.00937,-0.01684,0.01763,-0.03133,-0.03979,0.01763,-0.04507,COMPRESSION_REGIME
5m,1788909600000,1788909899999,2026-09-08 23:20:00+00:00,COMPRESSION,0.1165,False,78460.01,-0.00010552033184363374,0.00037993877390530125,30.98173,0.00041394823184432594,LOW_VOLATILITY_COMPRESSION,5m_195,GEV_0040,-0.0013,36.09,0.00076,31.55,-0.00025,52.91,-0.00679,66.38,-0.01647,45.08,0.01477,49.54,0.00262,0.00366,-0.00065,0.00157,0.00597,-0.00065,0.00591,0.01657,-0.00065,-0.00433,0.01657,-0.00879,-0.01662,0.01823,-0.03076,-0.03297,0.01823,-0.04451,COMPRESSION_REGIME
5m,1788909900000,1788910199999,2026-09-08 23:25:00+00:00,COMPRESSION,0.0738,False,78460.0,-1.2745346311682226e-07,0.0006006882487892513,28.40503,0.0003647775255192779,LOW_VOLATILITY_COMPRESSION,5m_196,GEV_0040,-0.00057,36.27,-0.00018,31.51,0.00022,52.75,-0.007,66.42,-0.01684,45.08,0.01374,49.55,0.00217,0.00366,-0.00065,0.0015,0.00597,-0.00065,0.00683,0.01657,-0.00065,-0.00352,0.01657,-0.00879,-0.01619,0.01823,-0.03076,-0.03474,0.01823,-0.04451,COMPRESSION_REGIME
5m,1788910200000,1788910499999,2026-09-08 23:30:00+00:00,COMPRESSION,0.2056,False,78466.0,7.647208768801761e-05,0.00022226187138381373,88.97985,0.00036359855109487863,LOW_VOLATILITY_COMPRESSION,5m_197,GEV_0040,-0.00031,42.46,0.00015,32.3,-0.00021,53.23,-0.00678,66.64,-0.01721,45.18,0.01313,49.58,0.00209,0.00358,-0.00073,0.00166,0.0059,-0.00073,0.0077,0.01649,-0.00073,-0.00287,0.01649,-0.00887,-0.01613,0.01815,-0.03083,-0.03551,0.01815,-0.04458,COMPRESSION_REGIME
5m,1788910500000,1788910799999,2026-09-08 23:35:00+00:00,COMPRESSION,0.0188,False,78466.05,6.372186680536629e-07,0.00022672225758775416,14.93621,0.00036058696142828684,LOW_VOLATILITY_COMPRESSION,5m_198,GEV_0040,-0.00043,43.05,0.0,31.51,0.00043,53.1,-0.00729,66.66,-0.01669,45.18,0.01232,49.57,0.00247,0.00358,-0.00073,0.00173,0.0059,-0.00073,0.00744,0.01649,-0.00073,-0.00285,0.01649,-0.00887,-0.01613,0.01815,-0.03083,-0.0367,0.01815,-0.04458,COMPRESSION_REGIME
5m,1788910800000,1788911099999,2026-09-08 23:40:00+00:00,COMPRESSION,0.1068,False,78448.12,-0.0002285064687213012,0.0002442378478923841,13.25401,0.0003640811425182997,LOW_VOLATILITY_COMPRESSION,5m_199,GEV_0040,-0.00053,42.69,0.00035,31.16,0.0001,52.86,-0.00849,66.63,-0.0172,45.12,0.01174,49.56,0.00319,0.00381,-0.0005,0.00257,0.00613,-0.0005,0.00735,0.01672,-0.0005,-0.00278,0.01672,-0.00864,-0.01611,0.01838,-0.03061,-0.03537,0.01838,-0.04436,COMPRESSION_REGIME
5m,1788911100000,1788911399999,2026-09-08 23:45:00+00:00,COMPRESSION,0.105,False,78436.14,-0.00015271239132308434,0.00028048295084383295,23.04318,0.00024364167394446976,LOW_VOLATILITY_COMPRESSION,5m_200,GEV_0040,-0.0015,35.55,0.00026,30.65,5e-05,52.72,-0.00952,66.66,-0.01721,44.83,0.01111,49.56,0.00427,0.00427,-0.00035,0.0027,0.00628,-0.00035,0.00915,0.01688,-0.00035,-0.00216,0.01688,-0.00849,-0.01609,0.01854,-0.03047,-0.03536,0.01854,-0.04422,COMPRESSION_REGIME
5m,1788911400000,1788911699999,2026-09-08 23:50:00+00:00,COMPRESSION,0.1363,False,78418.0,-0.0002312709421957715,0.0005820092325741464,17.38139,0.00023860329222577807,LOW_VOLATILITY_COMPRESSION,5m_201,GEV_0040,-0.00141,36.21,0.00087,30.12,0.00047,52.53,-0.00925,66.67,-0.01801,44.73,0.0122,49.53,0.00463,0.00463,-0.00012,0.00288,0.00651,-0.00012,0.01133,0.01711,-0.00012,-0.00157,0.01711,-0.00826,-0.01563,0.01877,-0.03024,-0.03473,0.01877,-0.044,COMPRESSION_REGIME
5m,1788921300000,1788921599999,2026-09-09 02:35:00+00:00,COMPRESSION,0.1163,False,78763.62,-0.00021439312845272784,0.00029137817687908567,13.60706,0.0005473892221131944,LOW_VOLATILITY_COMPRESSION,5m_202,GEV_0041,-0.00089,45.83,0.00336,39.44,0.00533,35.66,-0.00516,66.7,-0.01469,45.45,0.01999,49.5,-0.00205,0.00046,-0.00273,0.00565,0.0077,-0.00273,0.00639,0.01265,-0.00273,-0.00727,0.01265,-0.01262,-0.0193,0.0143,-0.0345,-0.03435,0.0143,-0.04819,COMPRESSION_REGIME
5m,1788921600000,1788921899999,2026-09-09 02:40:00+00:00,COMPRESSION,0.1649,False,78792.0,0.00036031863441521317,0.0003807493146512336,7.00577,0.0005604818564212735,LOW_VOLATILITY_COMPRESSION,5m_203,GEV_0041,-0.00061,44.0,0.00385,39.21,0.0049,35.45,-0.00432,66.62,-0.0136,45.44,0.02028,49.49,-0.0018,0.0001,-0.00309,0.00502,0.00734,-0.00309,0.00264,0.01229,-0.00309,-0.00672,0.01229,-0.01297,-0.01976,0.01394,-0.03484,-0.03588,0.01394,-0.04853,COMPRESSION_REGIME
5m,1788921900000,1788922199999,2026-09-09 02:45:00+00:00,COMPRESSION,0.1229,False,78774.46,-0.00022261143263269112,0.0003243437022608966,13.10611,0.0005489492070440758,LOW_VOLATILITY_COMPRESSION,5m_204,GEV_0041,-0.00116,43.79,0.00281,37.11,0.00278,35.05,-0.00433,66.55,-0.01383,45.44,0.01988,49.48,-0.00161,0.00032,-0.00287,0.0047,0.00756,-0.00287,0.00456,0.01251,-0.00287,-0.00585,0.01251,-0.01275,-0.01923,0.01416,-0.03463,-0.03532,0.01416,-0.04832,COMPRESSION_REGIME
5m,1788922200000,1788922499999,2026-09-09 02:50:00+00:00,COMPRESSION,0.0823,False,78782.0,9.571630195859271e-05,0.0004060572211927247,9.94591,0.0005407481244497021,LOW_VOLATILITY_COMPRESSION,5m_205,GEV_0041,-0.00133,43.35,0.00322,37.14,0.00332,34.38,-0.00256,66.36,-0.01384,45.44,0.01998,49.47,-0.00175,0.00023,-0.00296,0.00444,0.00746,-0.00296,0.00163,0.01241,-0.00296,-0.00534,0.01241,-0.01285,-0.01933,0.01406,-0.03472,-0.03628,0.01406,-0.04841,COMPRESSION_REGIME
5m,1788923700000,1788923999999,2026-09-09 03:15:00+00:00,COMPRESSION,0.1123,False,78584.45,-0.00010179094811268996,0.0005344568804642649,18.99301,0.000462623169579064,LOW_VOLATILITY_COMPRESSION,5m_206,GEV_0041,-0.00223,24.7,0.00148,35.18,-0.00043,33.38,-0.0036,65.82,-0.0173,45.47,0.01316,49.4,0.00312,0.00455,-0.00046,0.00861,0.01038,-0.00046,-0.00065,0.01496,-0.00387,-0.0028,0.01496,-0.01036,-0.01636,0.01661,-0.03229,-0.03256,0.01661,-0.04602,COMPRESSION_REGIME
5m,1788924000000,1788924299999,2026-09-09 03:20:00+00:00,COMPRESSION,0.1415,False,78583.31,-1.4506686755400011e-05,0.0005695865954234979,38.67045,0.0003405752084196196,LOW_VOLATILITY_COMPRESSION,5m_207,GEV_0041,-0.00308,17.58,0.00157,34.46,0.00053,33.04,-0.00272,65.85,-0.01732,45.48,0.01339,49.4,0.00428,0.00456,-0.00044,0.00902,0.01039,-0.00044,-0.00647,0.01497,-0.00666,-0.00328,0.01497,-0.01035,-0.01704,0.01663,-0.03228,-0.03249,0.01663,-0.04601,COMPRESSION_REGIME
5m,1788924300000,1788924599999,2026-09-09 03:25:00+00:00,COMPRESSION,0.1816,False,78577.71,-7.126195116990974e-05,0.0005593189213581954,47.16356,0.00033949561824651734,LOW_VOLATILITY_COMPRESSION,5m_208,GEV_0041,-0.0031,19.71,0.0015,34.79,0.00144,33.01,-0.00248,65.8,-0.01654,45.5,0.01181,49.4,0.00405,0.00469,-0.00037,0.0089,0.01046,-0.00037,-0.00255,0.01505,-0.00659,-0.00232,0.01505,-0.01028,-0.01642,0.0167,-0.03221,-0.03463,0.0167,-0.04594,COMPRESSION_REGIME
5m,1788924600000,1788924899999,2026-09-09 03:30:00+00:00,COMPRESSION,0.1071,False,78595.99,0.00023263594726796732,0.00023270907332541515,6.86461,0.0003554119556378752,LOW_VOLATILITY_COMPRESSION,5m_209,GEV_0041,-0.00234,18.15,0.00166,34.35,0.00065,32.76,-0.00408,65.56,-0.01709,45.48,0.0137,49.34,0.00415,0.00445,-0.00023,0.00798,0.01023,-0.00023,0.0002,0.01481,-0.00682,-0.00264,0.01481,-0.01051,-0.01682,0.01646,-0.03244,-0.03481,0.01646,-0.04616,COMPRESSION_REGIME
5m,1788924900000,1788925199999,2026-09-09 03:35:00+00:00,COMPRESSION,0.1116,False,78601.99,7.633977255072644e-05,0.0003133508451885843,25.17518,0.0003638101512284483,LOW_VOLATILITY_COMPRESSION,5m_210,GEV_0041,-0.00205,18.88,0.00173,33.05,-0.00037,32.6,-0.0041,65.41,-0.01748,45.48,0.01223,49.34,0.00407,0.00438,-0.00028,0.00794,0.01015,-0.00028,0.00163,0.01473,-0.00689,-0.00317,0.01473,-0.01058,-0.01701,0.01639,-0.03251,-0.03565,0.01639,-0.04623,COMPRESSION_REGIME
5m,1788925500000,1788925799999,2026-09-09 03:45:00+00:00,COMPRESSION,0.1186,False,78647.98,-2.5810549801552618e-05,0.0005965823915629906,24.79102,0.00040302556469329885,LOW_VOLATILITY_COMPRESSION,5m_211,GEV_0041,-0.00161,20.6,0.0027,33.35,-0.00166,32.2,-0.00333,64.49,-0.01703,45.47,0.01298,49.33,0.00613,0.00722,-0.00056,0.00699,0.00956,-0.00056,-0.00045,0.01414,-0.00748,-0.00252,0.01414,-0.01116,-0.01782,0.01579,-0.03308,-0.03626,0.01579,-0.04679,COMPRESSION_REGIME
5m,1788925800000,1788926099999,2026-09-09 03:50:00+00:00,COMPRESSION,0.0811,False,78644.01,-5.047809238079015e-05,0.0005594831697925881,14.7079,0.0003976270546010917,LOW_VOLATILITY_COMPRESSION,5m_212,GEV_0041,-0.00175,20.73,0.00288,33.18,-0.00249,31.95,-0.00334,64.33,-0.01756,45.45,0.01356,49.31,0.00672,0.00727,-0.00051,0.00776,0.00961,-0.00051,0.00054,0.01419,-0.00743,-0.00389,0.01419,-0.01111,-0.0175,0.01584,-0.03303,-0.03657,0.01584,-0.04674,COMPRESSION_REGIME
5m,1788928800000,1788929099999,2026-09-09 04:40:00+00:00,UPWARD_EXPANSION,0.9759,False,79195.07,0.003457582715330254,0.0037035133626371988,163.67321,0.0015673813287915737,HIGH_VOLATILITY,5m_213,GEV_0042,0.00693,43.64,0.00631,39.23,0.00506,32.96,0.00524,64.52,-0.00898,45.85,0.0207,49.41,-0.00339,0.00221,-0.00373,0.00562,0.00713,-0.00448,-0.00491,0.00713,-0.01433,-0.0108,0.00713,-0.01799,-0.02454,0.00877,-0.03976,-0.04124,0.00877,-0.05338,EVENT_CONTINUATION
5m,1788960900000,1788961199999,2026-09-09 13:35:00+00:00,DOWNWARD_EXPANSION,0.9729,False,79344.0,-0.00404887571397583,0.004741505343819215,94.13113,0.0013422944879597127,HIGH_VOLATILITY,5m_214,GEV_0044,-0.00232,63.15,0.00035,60.53,0.00647,47.91,0.01882,47.29,-0.00565,48.03,0.0342,49.41,-0.00097,0.00407,-0.00588,-0.00763,0.00407,-0.01618,-0.01741,0.00407,-0.01984,-0.02874,0.00407,-0.03362,-0.02584,0.00688,-0.04156,-0.04732,0.00688,-0.05515,EVENT_CONTINUATION
5m,1788963900000,1788964199999,2026-09-09 14:25:00+00:00,UPWARD_EXPANSION,0.9642,False,79274.74,0.004291197388872403,0.004550503729182905,62.2579,0.002008259269580255,HIGH_VOLATILITY,5m_215,GEV_0045,-0.00434,88.44,0.00244,70.63,0.00574,50.61,0.01196,43.47,-0.00498,48.61,0.02506,49.48,-0.01132,0.00175,-0.01532,-0.00821,0.00175,-0.01532,-0.01578,0.00175,-0.01898,-0.02521,0.00175,-0.03278,-0.02339,0.00776,-0.04072,-0.04348,0.00776,-0.05433,FAILED_EXPANSION
